  Solver preprocessing started
 
  Solver begins on bump case in folder cases/bump
 
  Read application variables from file
    rgas =   287.0000     cp =   1004.500     cv =   717.5000     gam =   1.4000
 00
    CFL =  0.1357210     sfac =  6.7860499E-02 rfin =  0.2500000
    Convergence  d_max =  1.3572099E-05
    Mesh size  ni =        1000 nj =          37
    Inlet  pstag =   100000.0     tstag =   300.0000     alpha =   0.0000000E+00
    Outlet  p_out =   85000.00
 
  Generating Mesh
 Read domain curves from file
   Curve lengths ni_a =         401 ni_b =          401
 
 Interpolated mesh from the bounding geometry curves
 
 Calculated cell areas and facet lengths
   Overall minimum element size =   1.4848633E-03
 
  Minimum mesh size found to be   1.4848633E-03
 Mesh check passed
 
 Flow guess calaculated using improved method
 At g(1,1): ro =   1.200608     roe =   258884.6     rovx =   171.0127     rovy 
 =  0.0000000E+00
 At g(ni,1): ro =   1.200608     roe =   258884.6     rovx =   171.0127     
 rovy =  0.0000000E+00
 
  Time step set to   2.9022706E-07  seconds
  Calculation started
 iteration     50, d_max = 0.762E-02 at i =   9, j =  31, d_avg = 0.722E-04
 iteration  14750, d_max = 0.298E-03 at i = 338, j =   1, d_avg = 0.265E-04
 iteration  14800, d_max = 0.311E-03 at i = 336, j =   1, d_avg = 0.265E-04
 iteration  14850, d_max = 0.294E-03 at i = 333, j =   1, d_avg = 0.265E-04
 iteration  14900, d_max = 0.307E-03 at i = 331, j =   1, d_avg = 0.265E-04
 iteration  14950, d_max = 0.274E-03 at i = 328, j =   1, d_avg = 0.266E-04
 iteration  15000, d_max = 0.283E-03 at i = 326, j =   1, d_avg = 0.266E-04
 iteration  15050, d_max = 0.270E-03 at i = 326, j =   1, d_avg = 0.266E-04
 iteration  15100, d_max = 0.277E-03 at i = 323, j =   1, d_avg = 0.267E-04
 iteration  15150, d_max = 0.286E-03 at i = 321, j =   1, d_avg = 0.267E-04
 iteration  15200, d_max = 0.263E-03 at i = 325, j =  31, d_avg = 0.267E-04
 iteration  15250, d_max = 0.264E-03 at i = 318, j =   1, d_avg = 0.268E-04
 iteration  15300, d_max = 0.281E-03 at i = 316, j =   1, d_avg = 0.268E-04
 iteration  15350, d_max = 0.262E-03 at i = 316, j =  30, d_avg = 0.269E-04
 iteration  15400, d_max = 0.262E-03 at i = 313, j =  30, d_avg = 0.269E-04
 iteration  15450, d_max = 0.279E-03 at i = 311, j =   1, d_avg = 0.270E-04
 iteration  15500, d_max = 0.262E-03 at i = 307, j =  29, d_avg = 0.271E-04
 iteration  15550, d_max = 0.263E-03 at i = 304, j =  29, d_avg = 0.271E-04
 iteration  15600, d_max = 0.273E-03 at i = 306, j =   1, d_avg = 0.272E-04
 iteration  15650, d_max = 0.263E-03 at i = 298, j =  28, d_avg = 0.273E-04
 iteration  15700, d_max = 0.263E-03 at i = 295, j =  28, d_avg = 0.274E-04
 iteration  15750, d_max = 0.264E-03 at i = 292, j =  28, d_avg = 0.275E-04
 iteration  15800, d_max = 0.266E-03 at i = 301, j =   1, d_avg = 0.276E-04
 iteration  15850, d_max = 0.265E-03 at i = 286, j =  27, d_avg = 0.277E-04
 iteration  15900, d_max = 0.265E-03 at i = 283, j =  27, d_avg = 0.278E-04
 iteration  15950, d_max = 0.266E-03 at i = 280, j =  27, d_avg = 0.278E-04
 iteration  16000, d_max = 0.266E-03 at i = 277, j =  27, d_avg = 0.279E-04
 iteration  16050, d_max = 0.267E-03 at i = 274, j =  27, d_avg = 0.280E-04
 iteration  16100, d_max = 0.267E-03 at i = 270, j =  31, d_avg = 0.280E-04
 iteration  16150, d_max = 0.268E-03 at i = 267, j =  31, d_avg = 0.281E-04
 iteration  16200, d_max = 0.269E-03 at i = 264, j =  31, d_avg = 0.281E-04
 iteration  16250, d_max = 0.269E-03 at i = 261, j =  31, d_avg = 0.281E-04
 iteration  16300, d_max = 0.270E-03 at i = 258, j =  31, d_avg = 0.281E-04
 iteration  16350, d_max = 0.270E-03 at i = 255, j =  31, d_avg = 0.281E-04
 iteration  16400, d_max = 0.271E-03 at i = 252, j =  31, d_avg = 0.281E-04
 iteration  16450, d_max = 0.272E-03 at i = 249, j =  31, d_avg = 0.281E-04
 iteration  16500, d_max = 0.272E-03 at i = 246, j =  31, d_avg = 0.280E-04
 iteration  16550, d_max = 0.272E-03 at i = 243, j =  31, d_avg = 0.279E-04
 iteration  16600, d_max = 0.272E-03 at i = 240, j =  31, d_avg = 0.278E-04
 iteration  16650, d_max = 0.273E-03 at i = 237, j =  31, d_avg = 0.277E-04
 iteration  16700, d_max = 0.273E-03 at i = 234, j =  31, d_avg = 0.275E-04
 iteration  16750, d_max = 0.273E-03 at i = 231, j =  31, d_avg = 0.274E-04
 iteration  16800, d_max = 0.273E-03 at i = 228, j =  31, d_avg = 0.272E-04
 iteration  16850, d_max = 0.273E-03 at i = 225, j =  31, d_avg = 0.270E-04
 iteration  16900, d_max = 0.273E-03 at i = 221, j =  32, d_avg = 0.268E-04
 iteration  16950, d_max = 0.273E-03 at i = 218, j =  32, d_avg = 0.266E-04
 iteration  17000, d_max = 0.274E-03 at i = 215, j =  32, d_avg = 0.264E-04
 iteration  17050, d_max = 0.274E-03 at i = 212, j =  32, d_avg = 0.262E-04
 iteration  17100, d_max = 0.274E-03 at i = 209, j =  32, d_avg = 0.261E-04
 iteration  17150, d_max = 0.275E-03 at i = 206, j =  32, d_avg = 0.259E-04
 iteration  17200, d_max = 0.274E-03 at i = 203, j =  32, d_avg = 0.257E-04
 iteration  17250, d_max = 0.274E-03 at i = 200, j =  32, d_avg = 0.256E-04
 iteration  17300, d_max = 0.274E-03 at i = 197, j =  32, d_avg = 0.255E-04
 iteration  17350, d_max = 0.274E-03 at i = 193, j =  33, d_avg = 0.255E-04
 iteration  17400, d_max = 0.275E-03 at i = 190, j =  33, d_avg = 0.255E-04
 iteration  17450, d_max = 0.275E-03 at i = 187, j =  33, d_avg = 0.255E-04
 iteration  17500, d_max = 0.275E-03 at i = 184, j =  33, d_avg = 0.256E-04
 iteration  17550, d_max = 0.274E-03 at i = 181, j =  33, d_avg = 0.257E-04
 iteration  17600, d_max = 0.274E-03 at i = 178, j =  32, d_avg = 0.257E-04
 iteration  17650, d_max = 0.273E-03 at i = 174, j =  33, d_avg = 0.257E-04
 iteration  17700, d_max = 0.274E-03 at i = 171, j =  33, d_avg = 0.257E-04
 iteration  17750, d_max = 0.274E-03 at i = 168, j =  33, d_avg = 0.257E-04
 iteration  17800, d_max = 0.273E-03 at i = 165, j =  33, d_avg = 0.257E-04
 iteration  17850, d_max = 0.272E-03 at i = 162, j =  33, d_avg = 0.256E-04
 iteration  17900, d_max = 0.270E-03 at i = 158, j =  33, d_avg = 0.255E-04
 iteration  17950, d_max = 0.271E-03 at i = 155, j =  33, d_avg = 0.254E-04
 iteration  18000, d_max = 0.270E-03 at i = 152, j =  33, d_avg = 0.253E-04
 iteration  18050, d_max = 0.269E-03 at i = 149, j =  33, d_avg = 0.251E-04
 iteration  18100, d_max = 0.267E-03 at i = 146, j =  33, d_avg = 0.249E-04
 iteration  18150, d_max = 0.267E-03 at i = 142, j =  33, d_avg = 0.248E-04
 iteration  18200, d_max = 0.266E-03 at i = 139, j =  33, d_avg = 0.246E-04
 iteration  18250, d_max = 0.265E-03 at i = 136, j =  33, d_avg = 0.244E-04
 iteration  18300, d_max = 0.264E-03 at i = 133, j =  33, d_avg = 0.242E-04
 iteration  18350, d_max = 0.263E-03 at i = 129, j =  33, d_avg = 0.240E-04
 iteration  18400, d_max = 0.263E-03 at i = 126, j =  33, d_avg = 0.238E-04
 iteration  18450, d_max = 0.261E-03 at i = 123, j =  33, d_avg = 0.235E-04
 iteration  18500, d_max = 0.260E-03 at i = 119, j =  34, d_avg = 0.233E-04
 iteration  18550, d_max = 0.260E-03 at i = 116, j =  34, d_avg = 0.231E-04
 iteration  18600, d_max = 0.259E-03 at i = 113, j =  33, d_avg = 0.229E-04
 iteration  18650, d_max = 0.257E-03 at i = 109, j =  34, d_avg = 0.226E-04
 iteration  18700, d_max = 0.257E-03 at i = 106, j =  34, d_avg = 0.224E-04
 iteration  18750, d_max = 0.256E-03 at i = 103, j =  34, d_avg = 0.221E-04
 iteration  18800, d_max = 0.254E-03 at i =  99, j =  34, d_avg = 0.219E-04
 iteration  18850, d_max = 0.254E-03 at i =  96, j =  34, d_avg = 0.216E-04
 iteration  18900, d_max = 0.253E-03 at i =  93, j =  34, d_avg = 0.213E-04
 iteration  18950, d_max = 0.251E-03 at i =  89, j =  34, d_avg = 0.211E-04
 iteration  19000, d_max = 0.251E-03 at i =  86, j =  34, d_avg = 0.208E-04
 iteration  19050, d_max = 0.249E-03 at i =  83, j =  34, d_avg = 0.205E-04
 iteration  19100, d_max = 0.247E-03 at i =  79, j =  34, d_avg = 0.202E-04
 iteration  19150, d_max = 0.247E-03 at i =  76, j =  34, d_avg = 0.199E-04
 iteration  19200, d_max = 0.245E-03 at i =  73, j =  34, d_avg = 0.196E-04
 iteration  19250, d_max = 0.243E-03 at i =  69, j =  34, d_avg = 0.193E-04
 iteration  19300, d_max = 0.242E-03 at i =  66, j =  34, d_avg = 0.191E-04
 iteration  19350, d_max = 0.239E-03 at i =  63, j =  34, d_avg = 0.188E-04
 iteration  19400, d_max = 0.239E-03 at i =  59, j =  34, d_avg = 0.185E-04
 iteration  19450, d_max = 0.237E-03 at i =  56, j =  34, d_avg = 0.183E-04
 iteration  19500, d_max = 0.235E-03 at i =  52, j =  34, d_avg = 0.181E-04
 iteration  19550, d_max = 0.234E-03 at i =  49, j =  34, d_avg = 0.179E-04
 iteration  19600, d_max = 0.232E-03 at i =  46, j =  34, d_avg = 0.177E-04
 iteration  19650, d_max = 0.232E-03 at i =  42, j =  34, d_avg = 0.175E-04
 iteration  19700, d_max = 0.231E-03 at i =  39, j =  34, d_avg = 0.173E-04
 iteration  19750, d_max = 0.230E-03 at i =  35, j =  34, d_avg = 0.172E-04
 iteration  19800, d_max = 0.231E-03 at i =  32, j =  34, d_avg = 0.171E-04
 iteration  19850, d_max = 0.230E-03 at i =  29, j =  34, d_avg = 0.170E-04
 iteration  19900, d_max = 0.231E-03 at i =  25, j =  34, d_avg = 0.169E-04
 iteration  19950, d_max = 0.232E-03 at i =  22, j =  34, d_avg = 0.168E-04
 iteration  20000, d_max = 0.233E-03 at i =  18, j =  34, d_avg = 0.168E-04
 iteration  20050, d_max = 0.240E-03 at i =  15, j =  34, d_avg = 0.169E-04
 iteration  20100, d_max = 0.257E-03 at i =  11, j =  36, d_avg = 0.170E-04
 iteration  20150, d_max = 0.300E-03 at i =   7, j =  36, d_avg = 0.174E-04
 iteration  20200, d_max = 0.379E-03 at i =   3, j =  36, d_avg = 0.179E-04
 iteration  20250, d_max = 0.451E-03 at i =   1, j =  34, d_avg = 0.187E-04
 iteration  20300, d_max = 0.397E-03 at i =   1, j =  32, d_avg = 0.195E-04
 iteration  20350, d_max = 0.262E-03 at i =   1, j =  18, d_avg = 0.202E-04
 iteration  20400, d_max = 0.280E-03 at i =   1, j =   1, d_avg = 0.207E-04
 iteration  20450, d_max = 0.287E-03 at i =   1, j =   1, d_avg = 0.209E-04
 iteration  20500, d_max = 0.271E-03 at i =   1, j =   1, d_avg = 0.210E-04
 iteration  20550, d_max = 0.233E-03 at i =   1, j =   1, d_avg = 0.210E-04
 iteration  20600, d_max = 0.232E-03 at i =  66, j =  35, d_avg = 0.210E-04
 iteration  20650, d_max = 0.229E-03 at i =  75, j =  35, d_avg = 0.208E-04
 iteration  20700, d_max = 0.222E-03 at i =  84, j =  35, d_avg = 0.205E-04
 iteration  20750, d_max = 0.214E-03 at i =  94, j =  35, d_avg = 0.201E-04
 iteration  20800, d_max = 0.208E-03 at i = 103, j =  35, d_avg = 0.197E-04
 iteration  20850, d_max = 0.203E-03 at i = 113, j =  35, d_avg = 0.192E-04
 iteration  20900, d_max = 0.199E-03 at i = 123, j =  35, d_avg = 0.186E-04
 iteration  20950, d_max = 0.196E-03 at i = 132, j =  35, d_avg = 0.181E-04
 iteration  21000, d_max = 0.193E-03 at i = 142, j =  35, d_avg = 0.176E-04
 iteration  21050, d_max = 0.191E-03 at i = 151, j =  35, d_avg = 0.172E-04
 iteration  21100, d_max = 0.189E-03 at i = 162, j =  35, d_avg = 0.169E-04
 iteration  21150, d_max = 0.187E-03 at i = 171, j =  35, d_avg = 0.166E-04
 iteration  21200, d_max = 0.186E-03 at i = 181, j =  35, d_avg = 0.165E-04
 iteration  21250, d_max = 0.185E-03 at i = 191, j =  34, d_avg = 0.164E-04
 iteration  21300, d_max = 0.184E-03 at i = 200, j =  34, d_avg = 0.163E-04
 iteration  21350, d_max = 0.184E-03 at i = 210, j =  34, d_avg = 0.163E-04
 iteration  21400, d_max = 0.183E-03 at i = 220, j =  34, d_avg = 0.164E-04
 iteration  21450, d_max = 0.183E-03 at i = 229, j =  36, d_avg = 0.166E-04
 iteration  21500, d_max = 0.182E-03 at i = 239, j =  36, d_avg = 0.169E-04
 iteration  21550, d_max = 0.182E-03 at i = 249, j =  36, d_avg = 0.171E-04
 iteration  21600, d_max = 0.188E-03 at i = 244, j =   2, d_avg = 0.173E-04
 iteration  21650, d_max = 0.194E-03 at i = 249, j =   2, d_avg = 0.175E-04
 iteration  21700, d_max = 0.196E-03 at i = 262, j =   2, d_avg = 0.176E-04
 iteration  21750, d_max = 0.214E-03 at i = 296, j =   1, d_avg = 0.177E-04
 iteration  21800, d_max = 0.235E-03 at i = 296, j =   1, d_avg = 0.177E-04
 iteration  21850, d_max = 0.248E-03 at i = 301, j =   1, d_avg = 0.177E-04
 iteration  21900, d_max = 0.245E-03 at i = 301, j =   1, d_avg = 0.176E-04
 iteration  21950, d_max = 0.234E-03 at i = 306, j =   1, d_avg = 0.176E-04
 iteration  22000, d_max = 0.220E-03 at i = 316, j =   1, d_avg = 0.175E-04
 iteration  22050, d_max = 0.207E-03 at i = 326, j =   1, d_avg = 0.173E-04
 iteration  22100, d_max = 0.196E-03 at i = 336, j =   1, d_avg = 0.172E-04
 iteration  22150, d_max = 0.185E-03 at i = 341, j =   1, d_avg = 0.170E-04
 iteration  22200, d_max = 0.175E-03 at i = 377, j =  36, d_avg = 0.170E-04
 iteration  22250, d_max = 0.174E-03 at i = 387, j =  36, d_avg = 0.170E-04
 iteration  22300, d_max = 0.174E-03 at i = 397, j =  35, d_avg = 0.170E-04
 iteration  22350, d_max = 0.173E-03 at i = 407, j =  35, d_avg = 0.171E-04
 iteration  22400, d_max = 0.173E-03 at i = 417, j =  35, d_avg = 0.172E-04
 iteration  22450, d_max = 0.172E-03 at i = 427, j =  35, d_avg = 0.173E-04
 iteration  22500, d_max = 0.171E-03 at i = 436, j =  35, d_avg = 0.175E-04
 iteration  22550, d_max = 0.170E-03 at i = 446, j =  35, d_avg = 0.177E-04
 iteration  22600, d_max = 0.168E-03 at i = 456, j =  35, d_avg = 0.180E-04
 iteration  22650, d_max = 0.167E-03 at i = 465, j =  35, d_avg = 0.183E-04
 iteration  22700, d_max = 0.166E-03 at i = 475, j =  35, d_avg = 0.187E-04
 iteration  22750, d_max = 0.170E-03 at i = 474, j =   2, d_avg = 0.190E-04
 iteration  22800, d_max = 0.173E-03 at i = 474, j =   2, d_avg = 0.194E-04
 iteration  22850, d_max = 0.167E-03 at i = 476, j =   2, d_avg = 0.198E-04
 iteration  22900, d_max = 0.160E-03 at i = 514, j =  35, d_avg = 0.201E-04
 iteration  22950, d_max = 0.159E-03 at i = 523, j =  35, d_avg = 0.204E-04
 iteration  23000, d_max = 0.158E-03 at i = 532, j =  35, d_avg = 0.206E-04
 iteration  23050, d_max = 0.158E-03 at i = 543, j =  35, d_avg = 0.208E-04
 iteration  23100, d_max = 0.157E-03 at i = 552, j =  35, d_avg = 0.208E-04
 iteration  23150, d_max = 0.157E-03 at i = 561, j =  35, d_avg = 0.208E-04
 iteration  23200, d_max = 0.155E-03 at i = 570, j =  35, d_avg = 0.207E-04
 iteration  23250, d_max = 0.153E-03 at i = 580, j =  35, d_avg = 0.204E-04
 iteration  23300, d_max = 0.150E-03 at i = 590, j =  35, d_avg = 0.201E-04
 iteration  23350, d_max = 0.147E-03 at i = 599, j =  35, d_avg = 0.197E-04
 iteration  23400, d_max = 0.144E-03 at i = 609, j =  35, d_avg = 0.193E-04
 iteration  23450, d_max = 0.141E-03 at i = 618, j =  35, d_avg = 0.188E-04
 iteration  23500, d_max = 0.140E-03 at i = 628, j =  35, d_avg = 0.184E-04
 iteration  23550, d_max = 0.139E-03 at i = 638, j =  35, d_avg = 0.179E-04
 iteration  23600, d_max = 0.138E-03 at i = 648, j =  35, d_avg = 0.175E-04
 iteration  23650, d_max = 0.138E-03 at i = 657, j =  35, d_avg = 0.171E-04
 iteration  23700, d_max = 0.138E-03 at i = 666, j =  35, d_avg = 0.168E-04
 iteration  23750, d_max = 0.137E-03 at i = 676, j =  35, d_avg = 0.165E-04
 iteration  23800, d_max = 0.137E-03 at i = 686, j =  35, d_avg = 0.162E-04
 iteration  23850, d_max = 0.137E-03 at i = 696, j =  35, d_avg = 0.161E-04
 iteration  23900, d_max = 0.137E-03 at i = 705, j =  35, d_avg = 0.160E-04
 iteration  23950, d_max = 0.137E-03 at i = 715, j =  35, d_avg = 0.159E-04
 iteration  24000, d_max = 0.137E-03 at i = 725, j =  35, d_avg = 0.159E-04
 iteration  24050, d_max = 0.137E-03 at i = 734, j =  35, d_avg = 0.160E-04
 iteration  24100, d_max = 0.137E-03 at i = 744, j =  35, d_avg = 0.162E-04
 iteration  24150, d_max = 0.137E-03 at i = 754, j =  35, d_avg = 0.164E-04
 iteration  24200, d_max = 0.137E-03 at i = 764, j =  34, d_avg = 0.166E-04
 iteration  24250, d_max = 0.137E-03 at i = 773, j =  34, d_avg = 0.168E-04
 iteration  24300, d_max = 0.138E-03 at i = 783, j =  34, d_avg = 0.170E-04
 iteration  24350, d_max = 0.138E-03 at i = 793, j =  35, d_avg = 0.172E-04
 iteration  24400, d_max = 0.138E-03 at i = 803, j =  34, d_avg = 0.174E-04
 iteration  24450, d_max = 0.139E-03 at i = 812, j =  34, d_avg = 0.176E-04
 iteration  24500, d_max = 0.139E-03 at i = 822, j =  35, d_avg = 0.178E-04
 iteration  24550, d_max = 0.139E-03 at i = 832, j =  34, d_avg = 0.180E-04
 iteration  24600, d_max = 0.139E-03 at i = 841, j =  34, d_avg = 0.182E-04
 iteration  24650, d_max = 0.139E-03 at i = 851, j =  33, d_avg = 0.184E-04
 iteration  24700, d_max = 0.138E-03 at i = 845, j =   1, d_avg = 0.186E-04
 iteration  24750, d_max = 0.139E-03 at i = 856, j =   1, d_avg = 0.188E-04
 iteration  24800, d_max = 0.139E-03 at i = 864, j =   1, d_avg = 0.189E-04
 iteration  24850, d_max = 0.139E-03 at i = 875, j =   1, d_avg = 0.191E-04
 iteration  24900, d_max = 0.139E-03 at i = 885, j =   1, d_avg = 0.192E-04
 iteration  24950, d_max = 0.139E-03 at i = 894, j =   1, d_avg = 0.193E-04
 iteration  25000, d_max = 0.139E-03 at i = 904, j =   1, d_avg = 0.194E-04
 iteration  25050, d_max = 0.138E-03 at i = 913, j =   1, d_avg = 0.195E-04
 iteration  25100, d_max = 0.138E-03 at i = 922, j =   1, d_avg = 0.195E-04
 iteration  25150, d_max = 0.137E-03 at i = 933, j =   1, d_avg = 0.196E-04
 iteration  25200, d_max = 0.136E-03 at i = 943, j =   1, d_avg = 0.195E-04
 iteration  25250, d_max = 0.136E-03 at i = 951, j =   1, d_avg = 0.194E-04
 iteration  25300, d_max = 0.136E-03 at i = 962, j =   1, d_avg = 0.191E-04
 iteration  25350, d_max = 0.156E-03 at i = 999, j =  34, d_avg = 0.185E-04
 iteration  25400, d_max = 0.175E-03 at i = 999, j =  34, d_avg = 0.178E-04
 iteration  25450, d_max = 0.176E-03 at i = 999, j =   1, d_avg = 0.169E-04
 iteration  25500, d_max = 0.184E-03 at i = 999, j =   1, d_avg = 0.161E-04
 iteration  25550, d_max = 0.174E-03 at i = 998, j =   1, d_avg = 0.154E-04
 iteration  25600, d_max = 0.150E-03 at i = 998, j =   1, d_avg = 0.149E-04
 iteration  25650, d_max = 0.123E-03 at i = 313, j =   2, d_avg = 0.146E-04
 iteration  25700, d_max = 0.123E-03 at i = 313, j =   2, d_avg = 0.144E-04
 iteration  25750, d_max = 0.123E-03 at i = 308, j =   2, d_avg = 0.142E-04
 iteration  25800, d_max = 0.124E-03 at i = 313, j =   2, d_avg = 0.140E-04
 iteration  25850, d_max = 0.124E-03 at i = 313, j =   2, d_avg = 0.138E-04
 iteration  25900, d_max = 0.124E-03 at i = 313, j =   2, d_avg = 0.137E-04
 iteration  25950, d_max = 0.124E-03 at i = 313, j =   2, d_avg = 0.137E-04
 iteration  26000, d_max = 0.124E-03 at i = 313, j =   2, d_avg = 0.137E-04
 iteration  26050, d_max = 0.124E-03 at i = 313, j =   2, d_avg = 0.138E-04
 iteration  26100, d_max = 0.125E-03 at i = 313, j =   2, d_avg = 0.139E-04
 iteration  26150, d_max = 0.125E-03 at i = 313, j =   2, d_avg = 0.139E-04
 iteration  26200, d_max = 0.125E-03 at i = 313, j =   2, d_avg = 0.140E-04
 iteration  26250, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.140E-04
 iteration  26300, d_max = 0.125E-03 at i = 313, j =   2, d_avg = 0.141E-04
 iteration  26350, d_max = 0.125E-03 at i = 313, j =   2, d_avg = 0.141E-04
 iteration  26400, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.141E-04
 iteration  26450, d_max = 0.125E-03 at i = 313, j =   2, d_avg = 0.141E-04
 iteration  26500, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.141E-04
 iteration  26550, d_max = 0.125E-03 at i = 313, j =   2, d_avg = 0.141E-04
 iteration  26600, d_max = 0.125E-03 at i = 313, j =   2, d_avg = 0.140E-04
 iteration  26650, d_max = 0.125E-03 at i = 313, j =   2, d_avg = 0.140E-04
 iteration  26700, d_max = 0.124E-03 at i = 313, j =   2, d_avg = 0.139E-04
 iteration  26750, d_max = 0.125E-03 at i = 313, j =   2, d_avg = 0.138E-04
 iteration  26800, d_max = 0.125E-03 at i = 313, j =   2, d_avg = 0.137E-04
 iteration  26850, d_max = 0.125E-03 at i = 313, j =   2, d_avg = 0.135E-04
 iteration  26900, d_max = 0.125E-03 at i = 313, j =   2, d_avg = 0.134E-04
 iteration  26950, d_max = 0.125E-03 at i = 313, j =   2, d_avg = 0.132E-04
 iteration  27000, d_max = 0.124E-03 at i = 313, j =   2, d_avg = 0.130E-04
 iteration  27050, d_max = 0.124E-03 at i = 313, j =   2, d_avg = 0.128E-04
 iteration  27100, d_max = 0.124E-03 at i = 313, j =   2, d_avg = 0.126E-04
 iteration  27150, d_max = 0.124E-03 at i = 313, j =   2, d_avg = 0.124E-04
 iteration  27200, d_max = 0.124E-03 at i = 313, j =   2, d_avg = 0.122E-04
 iteration  27250, d_max = 0.124E-03 at i = 313, j =   2, d_avg = 0.119E-04
 iteration  27300, d_max = 0.124E-03 at i = 313, j =   2, d_avg = 0.117E-04
 iteration  27350, d_max = 0.124E-03 at i = 313, j =   2, d_avg = 0.115E-04
 iteration  27400, d_max = 0.124E-03 at i = 313, j =   2, d_avg = 0.112E-04
 iteration  27450, d_max = 0.124E-03 at i = 313, j =   2, d_avg = 0.110E-04
 iteration  27500, d_max = 0.124E-03 at i = 313, j =   2, d_avg = 0.108E-04
 iteration  27550, d_max = 0.123E-03 at i = 313, j =   2, d_avg = 0.106E-04
 iteration  27600, d_max = 0.123E-03 at i = 313, j =   2, d_avg = 0.104E-04
 iteration  27650, d_max = 0.123E-03 at i = 313, j =   2, d_avg = 0.103E-04
 iteration  27700, d_max = 0.123E-03 at i = 313, j =   2, d_avg = 0.101E-04
 iteration  27750, d_max = 0.122E-03 at i = 313, j =   2, d_avg = 0.991E-05
 iteration  27800, d_max = 0.122E-03 at i = 313, j =   2, d_avg = 0.975E-05
 iteration  27850, d_max = 0.122E-03 at i = 313, j =   2, d_avg = 0.959E-05
 iteration  27900, d_max = 0.122E-03 at i = 313, j =   2, d_avg = 0.943E-05
 iteration  27950, d_max = 0.122E-03 at i = 313, j =   2, d_avg = 0.926E-05
 iteration  28000, d_max = 0.122E-03 at i = 313, j =   2, d_avg = 0.909E-05
 iteration  28050, d_max = 0.122E-03 at i = 313, j =   2, d_avg = 0.892E-05
 iteration  28100, d_max = 0.122E-03 at i = 308, j =   2, d_avg = 0.874E-05
 iteration  28150, d_max = 0.123E-03 at i = 308, j =   2, d_avg = 0.857E-05
 iteration  28200, d_max = 0.123E-03 at i = 308, j =   2, d_avg = 0.840E-05
 iteration  28250, d_max = 0.123E-03 at i = 308, j =   2, d_avg = 0.823E-05
 iteration  28300, d_max = 0.123E-03 at i = 308, j =   2, d_avg = 0.807E-05
 iteration  28350, d_max = 0.124E-03 at i = 308, j =   2, d_avg = 0.793E-05
 iteration  28400, d_max = 0.124E-03 at i = 308, j =   2, d_avg = 0.779E-05
 iteration  28450, d_max = 0.124E-03 at i = 308, j =   2, d_avg = 0.767E-05
 iteration  28500, d_max = 0.124E-03 at i = 308, j =   2, d_avg = 0.756E-05
 iteration  28550, d_max = 0.124E-03 at i = 308, j =   2, d_avg = 0.746E-05
 iteration  28600, d_max = 0.124E-03 at i = 308, j =   2, d_avg = 0.737E-05
 iteration  28650, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.730E-05
 iteration  28700, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.725E-05
 iteration  28750, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.722E-05
 iteration  28800, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.722E-05
 iteration  28850, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.725E-05
 iteration  28900, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.728E-05
 iteration  28950, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.732E-05
 iteration  29000, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.737E-05
 iteration  29050, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.743E-05
 iteration  29100, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.749E-05
 iteration  29150, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.756E-05
 iteration  29200, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.764E-05
 iteration  29250, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.776E-05
 iteration  29300, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.787E-05
 iteration  29350, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.799E-05
 iteration  29400, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.809E-05
 iteration  29450, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.820E-05
 iteration  29500, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.832E-05
 iteration  29550, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.845E-05
 iteration  29600, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.859E-05
 iteration  29650, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.872E-05
 iteration  29700, d_max = 0.126E-03 at i = 308, j =   2, d_avg = 0.885E-05
 iteration  29750, d_max = 0.125E-03 at i = 308, j =   2, d_avg = 0.897E-05
 iteration  29800, d_max = 0.126E-03 at i = 308, j =   2, d_avg = 0.908E-05
 iteration  29850, d_max = 0.126E-03 at i = 308, j =   2, d_avg = 0.918E-05
 iteration  29900, d_max = 0.126E-03 at i = 308, j =   2, d_avg = 0.926E-05
 iteration  29950, d_max = 0.126E-03 at i = 308, j =   2, d_avg = 0.933E-05
